sample_id,group_id,role,split_id,profile_id,trajectory_id,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g1_state_space__validation_profile_000__trajectory_001__seed_200001__clean_asynchronous::context_030.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_001__seed_200001,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_001__seed_200001/clean_asynchronous/raw_dual_stream.npz,33c15c3b568e748d7a5b2d779f7b5a4ec633f5aa6880a2c1b152c482607d090d,False
g1_state_space__validation_profile_000__trajectory_001__seed_200001__clean_asynchronous::context_060.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_001__seed_200001,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_001__seed_200001/clean_asynchronous/raw_dual_stream.npz,33c15c3b568e748d7a5b2d779f7b5a4ec633f5aa6880a2c1b152c482607d090d,False
g1_state_space__validation_profile_000__trajectory_001__seed_200001__clean_asynchronous::context_090.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_001__seed_200001,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_001__seed_200001/clean_asynchronous/raw_dual_stream.npz,33c15c3b568e748d7a5b2d779f7b5a4ec633f5aa6880a2c1b152c482607d090d,False
g1_state_space__validation_profile_000__trajectory_001__seed_200001__clean_asynchronous::context_120.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_001__seed_200001,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_001__seed_200001/clean_asynchronous/raw_dual_stream.npz,33c15c3b568e748d7a5b2d779f7b5a4ec633f5aa6880a2c1b152c482607d090d,False
g1_state_space__validation_profile_000__trajectory_002__seed_200002__clean_asynchronous::context_030.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_002__seed_200002,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_002__seed_200002/clean_asynchronous/raw_dual_stream.npz,5a5326fa7cd37daebdade138c97879c17bc63f77318cd5bb055ce0ae24ce805a,False
g1_state_space__validation_profile_000__trajectory_002__seed_200002__clean_asynchronous::context_060.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_002__seed_200002,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_002__seed_200002/clean_asynchronous/raw_dual_stream.npz,5a5326fa7cd37daebdade138c97879c17bc63f77318cd5bb055ce0ae24ce805a,False
g1_state_space__validation_profile_000__trajectory_002__seed_200002__clean_asynchronous::context_090.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_002__seed_200002,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_002__seed_200002/clean_asynchronous/raw_dual_stream.npz,5a5326fa7cd37daebdade138c97879c17bc63f77318cd5bb055ce0ae24ce805a,False
g1_state_space__validation_profile_000__trajectory_002__seed_200002__clean_asynchronous::context_120.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_002__seed_200002,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_002__seed_200002/clean_asynchronous/raw_dual_stream.npz,5a5326fa7cd37daebdade138c97879c17bc63f77318cd5bb055ce0ae24ce805a,False
g1_state_space__validation_profile_000__trajectory_003__seed_200003__clean_asynchronous::context_030.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_003__seed_200003,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_003__seed_200003/clean_asynchronous/raw_dual_stream.npz,0f3843c6073b4dacb6f97a33385c567af3b75b5d2988062add5184ce5f0e153c,False
g1_state_space__validation_profile_000__trajectory_003__seed_200003__clean_asynchronous::context_060.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_003__seed_200003,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_003__seed_200003/clean_asynchronous/raw_dual_stream.npz,0f3843c6073b4dacb6f97a33385c567af3b75b5d2988062add5184ce5f0e153c,False
g1_state_space__validation_profile_000__trajectory_003__seed_200003__clean_asynchronous::context_090.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_003__seed_200003,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_003__seed_200003/clean_asynchronous/raw_dual_stream.npz,0f3843c6073b4dacb6f97a33385c567af3b75b5d2988062add5184ce5f0e153c,False
g1_state_space__validation_profile_000__trajectory_003__seed_200003__clean_asynchronous::context_120.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_003__seed_200003,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_003__seed_200003/clean_asynchronous/raw_dual_stream.npz,0f3843c6073b4dacb6f97a33385c567af3b75b5d2988062add5184ce5f0e153c,False
g1_state_space__validation_profile_000__trajectory_004__seed_200004__clean_asynchronous::context_030.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_004__seed_200004,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_004__seed_200004/clean_asynchronous/raw_dual_stream.npz,101f79916c47be9889d767b673ebcf17133fedb7d75b5f74b94cc6977886d473,False
g1_state_space__validation_profile_000__trajectory_004__seed_200004__clean_asynchronous::context_060.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_004__seed_200004,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_004__seed_200004/clean_asynchronous/raw_dual_stream.npz,101f79916c47be9889d767b673ebcf17133fedb7d75b5f74b94cc6977886d473,False
g1_state_space__validation_profile_000__trajectory_004__seed_200004__clean_asynchronous::context_090.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_004__seed_200004,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_004__seed_200004/clean_asynchronous/raw_dual_stream.npz,101f79916c47be9889d767b673ebcf17133fedb7d75b5f74b94cc6977886d473,False
g1_state_space__validation_profile_000__trajectory_004__seed_200004__clean_asynchronous::context_120.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_004__seed_200004,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_004__seed_200004/clean_asynchronous/raw_dual_stream.npz,101f79916c47be9889d767b673ebcf17133fedb7d75b5f74b94cc6977886d473,False
g1_state_space__validation_profile_000__trajectory_005__seed_200005__clean_asynchronous::context_030.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_005__seed_200005,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_005__seed_200005/clean_asynchronous/raw_dual_stream.npz,f8e30a4d1f3fbe3abc258c438c5061f68d05bb49c0c4c5e58df96f250f0cfd66,False
g1_state_space__validation_profile_000__trajectory_005__seed_200005__clean_asynchronous::context_060.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_005__seed_200005,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_005__seed_200005/clean_asynchronous/raw_dual_stream.npz,f8e30a4d1f3fbe3abc258c438c5061f68d05bb49c0c4c5e58df96f250f0cfd66,False
g1_state_space__validation_profile_000__trajectory_005__seed_200005__clean_asynchronous::context_090.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_005__seed_200005,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_005__seed_200005/clean_asynchronous/raw_dual_stream.npz,f8e30a4d1f3fbe3abc258c438c5061f68d05bb49c0c4c5e58df96f250f0cfd66,False
g1_state_space__validation_profile_000__trajectory_005__seed_200005__clean_asynchronous::context_120.000,validation_profile_000,validation,validation,validation_profile_000,g1_state_space__validation_profile_000__trajectory_005__seed_200005,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_000/g1_state_space__validation_profile_000__trajectory_005__seed_200005/clean_asynchronous/raw_dual_stream.npz,f8e30a4d1f3fbe3abc258c438c5061f68d05bb49c0c4c5e58df96f250f0cfd66,False
g1_state_space__validation_profile_001__trajectory_006__seed_200006__clean_asynchronous::context_030.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_006__seed_200006,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_006__seed_200006/clean_asynchronous/raw_dual_stream.npz,0b6c0fa19d4a0fe07dee2a7a85a4e1557382ff8a7cb8d792ce5e4f3aecca7e37,False
g1_state_space__validation_profile_001__trajectory_006__seed_200006__clean_asynchronous::context_060.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_006__seed_200006,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_006__seed_200006/clean_asynchronous/raw_dual_stream.npz,0b6c0fa19d4a0fe07dee2a7a85a4e1557382ff8a7cb8d792ce5e4f3aecca7e37,False
g1_state_space__validation_profile_001__trajectory_006__seed_200006__clean_asynchronous::context_090.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_006__seed_200006,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_006__seed_200006/clean_asynchronous/raw_dual_stream.npz,0b6c0fa19d4a0fe07dee2a7a85a4e1557382ff8a7cb8d792ce5e4f3aecca7e37,False
g1_state_space__validation_profile_001__trajectory_006__seed_200006__clean_asynchronous::context_120.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_006__seed_200006,clean_asynchronous,120.0,150.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_006__seed_200006/clean_asynchronous/raw_dual_stream.npz,0b6c0fa19d4a0fe07dee2a7a85a4e1557382ff8a7cb8d792ce5e4f3aecca7e37,False
g1_state_space__validation_profile_001__trajectory_007__seed_200007__clean_asynchronous::context_030.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_007__seed_200007,clean_asynchronous,30.0,60.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_007__seed_200007/clean_asynchronous/raw_dual_stream.npz,cc31f77243627b332c2c3d45bbdc261fb8e71ad1e667a0ef08306ca5d472dc98,False
g1_state_space__validation_profile_001__trajectory_007__seed_200007__clean_asynchronous::context_060.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_007__seed_200007,clean_asynchronous,60.0,90.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_007__seed_200007/clean_asynchronous/raw_dual_stream.npz,cc31f77243627b332c2c3d45bbdc261fb8e71ad1e667a0ef08306ca5d472dc98,False
g1_state_space__validation_profile_001__trajectory_007__seed_200007__clean_asynchronous::context_090.000,validation_profile_001,validation,validation,validation_profile_001,g1_state_space__validation_profile_001__trajectory_007__seed_200007,clean_asynchronous,90.0,120.0,artifacts/application_evaluation/2026-07-10_aviation-simulation-formal/validation/validation_profile_001/g1_state_space__validation_profile_001__trajectory_007__seed_200007/clean_asynchronous/raw_dual_stream.npz,cc31f77243627b332c2c3d45bbdc261fb8e71ad1e667a0ef08306ca5d472dc98,False
